burial,n_pep_contacted,chain_balance,n_hbond,F_cdr12,F_cdr3a
1650.253764649573,9,0.4761904761904761,5,-0.3107132358596133,-1.0146137745390758
1819.7548274247963,8,0.375,3,-1.0912093760206072,-0.5338782286076047
1857.4235789163577,5,0.3809523809523809,3,-0.324507718359375,0.613326492532245
2067.223446588301,8,0.375,3,0.8485445740676999,-0.287365726278132
1388.8853698521343,7,0.4117647058823529,2,-0.650470188690036,0.1364812454699577
1729.1646784799086,7,0.3846153846153846,4,-0.2587127964024532,0.145104679092316
1734.0429686851312,7,0.4,6,-3.04881002727373,-0.2469247567196215
1440.5725109499144,5,0.35,5,-3.185680321163767,-0.3595956182230875
1505.669552855947,5,0.3157894736842105,4,-2.659661566065806,0.1300775233754198
1573.391923211544,7,0.4210526315789473,7,-0.2697993714699338,-0.4920875708958773
1915.691326181026,8,0.4137931034482758,1,-3.085866132347907,0.0775559015171152
1950.6964092263736,8,0.3636363636363636,2,-0.0699771709562769,0.4664870701017004
2066.976743600342,7,0.4642857142857143,0,-3.222264391809731,-0.9671586233250864
2191.883325914394,9,0.303030303030303,0,-0.7162457601663641,1.6241629950367558
2188.390729396757,9,0.4545454545454545,6,-0.7218155103620472,-0.6019708243526978
1793.274292682163,6,0.4444444444444444,8,-0.5419963964983003,-0.7430581618271269
1986.7673089953023,7,0.4166666666666667,9,-0.5457938717768435,0.2774212534448078
1570.6617912309955,7,0.3846153846153846,2,0.0,0.7570676644928851
